CustomerID; Frecuencia; Monetary_value; Average_price; Recency; Country
14778;2; 22,9;15,875; 127,00; Reino Unido
14779;3; 15,55;2,221,428,571; 280,00; Reino Unido
14780;2;28,455;2,836,666,667; 54,00; Reino Unido
14782;1; 25,2; 2,1; 319,00; Reino Unido
14784;2;58.015;1.949294118;26; Reino Unido
14788;2; 46,2;323,125; 7,00; Reino Unido
14790;2; 23,1; 1,1; 16,00; Reino Unido
14793;1; 60,34;2,514,166,667; 21,00; Reino Unido
14794;4;43.2625;4.550865385;2; Reino Unido
14796;20;446,735;1,921,364,187; 1,00; Reino Unido
14798;3; 20,8; 3,05; 52,00; Reino Unido
14799;1; 39,87; 0,5316; 51,00; Reino Unido
14800;10;56.173;2.222833552;47; Reino Unido
14801;1;15.07;0.7535;61; Reino Unido
14803;1;17.28;1.08;162; Reino Unido
14804;1;90;3;8; Reino Unido
14805;3;22.81666667;6.761111111;15; Reino Unido
14806;1; 10,5; 0,42; 75,00; Reino Unido
14808;8;27.29625;3.908899527;39; Reino Unido
14810;9;25.11333333;2.079574824;40; Reino Unido
14813;2; 5,25; 5,25; 369,00; Reino Unido
14815;2;44.865;0.908424242;36; Reino Unido
14817;2;82.075;3.085124224;200; Reino Unido
14818;2; 19,05;3,564,285,714; 169,00; Reino Unido
14819;2;18.825;5.45;64; Reino Unido
14820;4; 23,6;2,783,928,571; 21,00; Reino Unido
14823;3;20.21666667;6.222222222;180; Reino Unido
14824;3; 43,7;2,898,135,198; 10,00; Reino Unido
14825;7;28.18142857;2.02;3; Reino Unido
14828;3; 68,64; 0,695; 196,00; Reino Unido
14829;1; 20,8; 2,08; 29,00; Reino Unido
14830;1; 2,08; 2,08; 53,00; Reino Unido
14834;5;17.228;3.54;17; Reino Unido
14837;5;46,312;1,424,483,278; 89,00; Reino Unido
14841;4;94.2625;3.179055471;53; Reino Unido
14842;5; -25,56;6,142,825,296; 35,00; Reino Unido
14844;4;67,875;1,537,113,095; 63,00; Reino Unido
14847;1;33; 8,25; 148,00; Reino Unido
14849;19;42.53578947;2.038589951;21; Reino Unido
14850;1;57; 0,95; 311,00; Reino Unido
14851;2; 40,47;1,343,235,294; 23,00; Reino Unido
14852;4;47.2375;1.970238095;58; Reino Unido
14853;1; 19,8; 1,65; 211,00; Reino Unido
14854;5; 66,5;1,164,127,631; 78,00; Reino Unido
14855;1; 6,8; 0,85; 134,00; Reino Unido
14856;2; 58,2;127,358,871; 36,00; Reino Unido
14857;1; 120,3;2,864,285,714; 59,00; Reino Unido
14859;2; 76,53;2,876,944,444; 80,00; Reino Unido
14860;1; 58,84;1,131,538,462; 19,00; Reino Unido
14862;2; 52,32;2,169,333,333; 25,00; Reino Unido
14863;1; 17,4; 1,45; 29,00; Reino Unido
14866;6;327.34;2.339260652;38;United Kingdom
14867;2;31.12;3.045;218;United Kingdom
14868;7;46.49714286;2.201992797;21;United Kingdom
14869;2;69.235;2.589101077;8;United Kingdom
14871;4;15.645;3.899285714;3;United Kingdom
14873;1;15.3;2.55;210;United Kingdom
14875;1;182.07;1.411395349;107;United Kingdom
14878;7;14.06571429;3.434603175;36;United Kingdom
14880;2;33.17;2.892539683;77;United Kingdom
14881;1;44.76;1.243333333;19;United Kingdom
14883;3;8.573333333;1.123333333;73;United Kingdom
14885;1;50.4;0.42;131;United Kingdom
14886;1;19.8;4.95;252;United Kingdom
14887;1;358;1.79;79;United Kingdom
14888;1;54;1.928571429;207;United Kingdom
14889;1;27.45;3.05;336;United Kingdom
14890;1;43.2;3.6;253;United Kingdom
14891;2;33.21;0.900909091;148;United Kingdom
14893;2;33.855;4.934444444;9; Reino Unido
14895;13;71.62769231;3.325064611;7; Reino Unido
14896;2; 22,45; 1,6; 204,00; Reino Unido
14897;4;62.9875;6.145119048;7; Reino Unido
14898;5;20;3.45122807;23; Reino Unido
14901;6;22.28833333;1.764426573;11; Reino Unido
14902;2; 0,15; 2,9; 21,00; Reino Unido
14903;5;70.838;2.149033151;21; Reino Unido
14904;2; 55,64; 0,780121951; 2,00; Reino Unido
14905;1; 81,6; 2,55; 233,00; Reino Unido
14907;5;57.462;3.302741629;3; Reino Unido
14908;1; 9,9; 4,95; 74,00; Reino Unido
14910;1; 12,48; 2,08; 31,00; Reino Unido
14911;182;76.20714286;3.515152662;1; EIRE
14913;4; 40,05; 0,583125; 35,00; Reino Unido
14915;1; 19,8; 1,65; 277,00; Reino Unido
14916;4;69;1.591964286;70; Reino Unido
14918;2; 80,13;3,245,347,222; 115,00; Reino Unido
14920;2;59.085;4.360588235;212; Reino Unido
14921;2; 117,3;1,253,293,103; 30,00; Reino Unido
14923;1;72.03;1.600666667;50; Reino Unido
14924;1;8.75;1.25;245;United Kingdom
14929;1;10.2;0.85;32;United Kingdom
14930;3;71.17666667;2.629951621;108;Channel Islands
14931;3;24.81666667;2.946296296;4;Channel Islands
14934;3;66.5;2.490746753;72;Channel Islands
14935;1;162.72;3.39;297;Channel Islands
14936;6;126.485;2.034261001;33;Channel Islands
14937;2;147.84;4.106666667;56;Channel Islands
14944;8;84.77875;2.013484016;29;United Kingdom
14947;1;30;1.25;72;United Kingdom
14948;3;30.05;1.546929825;23;United Kingdom
14950;1;17;8.5;19;United Kingdom
14951;1;9;0.25;79;United Kingdom
14952;9;98.66777778;3.733994709;46;United Kingdom
14953;1;9.36;0.668571429;25;United Kingdom
14954;1;37.99;1.407037037;12;United Kingdom
14957;1; 4,75;1,583,333,333; 253,00; Reino Unido
14958;2; 4,4; 2,2; 185,00; Reino Unido
14959;5;23.444;1.372909091;59; Reino Unido
14960;2;42,775;3,545,283,019; 8,00; Reino Unido
14961;7;79.54714286;2.02069888;10; Reino Unido
14962;1; 9,95; 9,95; 270,00; Reino Unido
14963;5;47.268;1.78439105;9; Reino Unido
14965;1; 76,6;1,418,518,519; 96,00; Reino Unido
14966;1; 25,31; 0,617317073; 14,00; Reino Unido
14967;1;204; 4,25; 49,00; Reino Unido
14968;1; 13,64;2,273,333,333; 30,00; Reino Unido
14970;4;67.575;6.004166667;68; Reino Unido
14971;2;49.185;1.67111413;35; Reino Unido
14972;1; 13,49;1,927,142,857; 128,00; Reino Unido
14973;2; 14,1;1,375; 107,00; Reino Unido
14974;1; 11,8; 2,95; 37,00; Reino Unido
14975;1; 54,5; 0,8515625; 57,00; Reino Unido
14976;4; 30,1;4,284,920,635; 57,00; Reino Unido
14978;5;47.186;3.538100897;72; Reino Unido
14984;1; 12,4; 6,2; 19,00; Reino Unido
14985;2;21.585;0.839055556;198; Reino Unido
14988;1; 46,7;2.122727273;211; Reino Unido
14995;2;14.625;1.977678571;38; Reino Unido
14997;2; 30,36; 0,365; 88,00; Reino Unido
14998;2;38.615;2.111217105;170; Reino Unido
15000;1; 15,45; 3,09; 47,00; Reino Unido
15002;4;25.6475;1.659880952;115; Reino Unido
15004;1; 283,44;3,149,333,333; 147,00; Reino Unido
15005;31;24.26870968;2.032377211;15; Reino Unido
15006;1; 112,94;1,882,333,333; 51,00; Reino Unido
15007;1; 51,15;3,008,823,529; 159,00; Reino Unido
15009;3; 39,49;211,070,443; 12,00; Reino Unido
15010;1; 35,4; 0,983333333; 35,00; Reino Unido
15012;2; 11,05;23,625; 53,00; Reino Unido
15014;2;13.515;2.174090909;43; Reino Unido
15017;1;8.5;0.85;33; Reino Unido
15018;3;28.65666667;2.82122807;38; Reino Unido
15019;1; 20,7;1,592,307,692; 266,00; Reino Unido
15021;11;11.49636364;1.926142602;8; Reino Unido
15022;3;39.81666667;2.209380269;11; Reino Unido
15023;10;69.047;3.652868228;3; Reino Unido
15024;6;35.14166667;2.962838164;9; Reino Unido
15025;1; 44,34;2,111,428,571; 33,00; Reino Unido
15026;2; 15,45;1,975; 80,00; Reino Unido
15027;1;45; 1,25; 238,00; Reino Unido
15028;1; 1,67; 0,835; 42,00; Reino Unido
15030;1; 20,4; 0,85; 268,00; Reino Unido
15031;3;15.45333333;5.151269841;30; Reino Unido
15032;2; -76,25; 1,45; 256,00; Reino Unido
15033;10;28,659;1,542,382,903; 4,00; Reino Unido
15034;9;53.36444444;2.49621952;15; Reino Unido
15035;1; 31,75;2,116,666,667; 89,00; Reino Unido
15036;2;18.465;1.0276;72; Reino Unido
15038;5;17.576;3.6586;68; Reino Unido
15039;38;56.79921053;2.607889306;9; Reino Unido
15041;1; 25,85;2,585; 170,00; Reino Unido
15044;14;39.64071429;3.692244898;19; Reino Unido
15045;3; 117,5;10.68230769; 151,00; Reino Unido
15046;12;37.80666667;2.398125031;9; Reino Unido
15047;1; 23,4; 1,95; 269,00; Reino Unido
15048;5;10.456;1.699444444;65; Reino Unido
15050;1; 74,31; 0,965064935; 71,00; Reino Unido
15051;3;47.06;2.118282828;23; Reino Unido
15052;1; 9,25; 1,85; 319,00; Reino Unido
15053;3; 9,65;2,075; 4,00; Reino Unido
15054;2; 12,68;1,334,777,778; 12,00; Reino Unido
15057;1;334;2.982142857;315; Reino Unido
15058;11;28.98181818;2.428376623;25; Reino Unido
15059;6;24.05833333;3.157805556;40; Reino Unido
15060;3;9.343333333;1.164935065;8; Reino Unido
15061;27;291.3422222;1.923015868;3; Reino Unido
15062;3;31.54;1.01372973;71; Reino Unido
15063;1; 65,1;2,503,846,154; 213,00; Reino Unido
15065;3; 107,38;1,587,892,157; 164,00; Reino Unido
15066;2;75,795;351,525; 31,00; Reino Unido
15067;2; 63,35;1,839,802,632; 78,00; Reino Unido
15068;2; 34,1;2,504,083,333; 46,00; Reino Unido
15069;1; 153,15;5,281,034,483; 179,00; Reino Unido
15071;2;44,375; 7,8; ??93,00; Reino Unido
15073;4;-19,075;3,664,545,455; 9,00; Reino Unido
15074;1; 90,9;2,392,105,263; 105,00; Reino Unido
15075;1; 10,2; 0,85; 77,00; Reino Unido
15076;1; 68,8;2,457,142,857; 172,00; Reino Unido
15078;21;43.18904762;1.829019897;7; Reino Unido
15079;3;37.98333333;7.07;212; Reino Unido
15081;2;30,675; 1,44; 208,00; Reino Unido
15087;1; 42,3;1,007,142,857; 281,00; Reino Unido
15088;2; 51,66;1,526,038,961; 21,00; Reino Unido
15089;5; 49,73;58,786,727; 22,00; Reino Unido
15090;1; 45,9; 2,55; 308,00; Reino Unido
15091;1; 38,64;1,073,333,333; 67,00; Reino Unido
15092;2; 32,34;4,913,076,923; 215,00; Reino Unido
15093;6;47.86666667;1.884149888;18; Reino Unido
15095;3; 24,3;3,616,666,667; 103,00; Reino Unido
15097;1; 31,5; 2,25; 4,00; Reino Unido
15098; ??1;38970; 649,5; 182,00; Reino Unido
15099;1;119.68;1.078198198;84; Reino Unido
15100;1; -131,4; 10,95; 367,00; Reino Unido
15103;2; 26,27;3,396; 31,00; Reino Unido
15104;3;17.13;6.293005051;166; Reino Unido
15105;5;54.444;3.309;18; Reino Unido
15106;5;26.628;2.008666667;17; Reino Unido
15107;4; -3,7; 6,9; 332,00; Reino Unido
15108;2; 70,9;4,440,909,091; 141,00; Comunidad Europea
15109;2;13.075;11.2375;240; Reino Unido
15110;5;12.04;4.66;23; Reino Unido
15111;3;38.46666667;6.63;29; Reino Unido
15113;3;190.11;3.880943563;9; Reino Unido
15114;10;31.839;2.250976579;30; Reino Unido
15115;1; 97,42;231,952,381; 18,00; Reino Unido
15116;3; 27,64;2,083,333,333; 17,00; Reino Unido
15117;4;94.2875;1.175545874;14; Reino Unido
15118;1; 244,8; 0,17; 134,00; Reino Unido
15121;1; 63,9;1.879411765;288; Reino Unido
15122;4; 46,71;2,202,105,263; 85,00; Reino Unido
15123;2;127.32;1.785149036;7; Reino Unido
15124;1;16.6;4.15;191; Reino Unido
15125;5;133.568;1.028248816;113; Reino Unido
15127;1; 34,92; 0,97; 65,00; Reino Unido
15128;5;26.246;0.998985507;60; Reino Unido
15129;7;66.62857143;1.621563707;50; Reino Unido
15130;1; 25,2; 1,05; 169,00; Reino Unido
15132;3; 37,05;1,251,935,484; 105,00; Reino Unido
15133;3;74.04;1.505;127; Reino Unido
15134;7;30.85571429;2.50552381;14; Reino Unido
15136;4;35.0625;1.74629902;2; Reino Unido
15139;1; 9,36; 0,39; 239,00; Reino Unido
15140;6;57.26833333;2.960793651;52; Reino Unido
15142;1; 27,6;1,533,333,333; 46,00; Reino Unido
15143;1; 37,5;2,083,333,333; 225,00; Reino Unido
15144;9;41.52222222;3.117511871;8; Reino Unido
15145;3;51.78666667;2.157604167;43; Reino Unido
15146;3; 20,48;1,484,074,074; 164,00; Reino Unido
15147;1; 34,8; 1,45; 240,00; Reino Unido
15148;1;45; 3,75; 10,00; Reino Unido
15149;1; 70,05;6,368,181,818; 133,00; Reino Unido
15150;7;73.64285714;1.628827614;17; Reino Unido
15152;12;34.86666667;3.570552885;9; Reino Unido
15153;1; 56,93;2,475,217,391; 31,00; Reino Unido
15154;1; 49,69;4,140,833,333; 75,00; Reino Unido
15156;3;38.44666667;1.17;1; Reino Unido
15157;4;80.11;0.745975936;3; Reino Unido
15159;24;82.35958333;2.504761698;4; Reino Unido
15163;2;5.775;1.65;18; Reino Unido
15164;3;33.09666667;2.233484848;68; Reino Unido
15167;1; 25,15;2,095,833,333; 320,00; Reino Unido
15168;1; 47,7; 7,95; 25,00; Reino Unido
15172;4;49.415;1.606793971;8; Reino Unido
15174;1; 39,84; 0,996; 322,00; Reino Unido
15175;1; 10,4; 0,65; 71,00; Reino Unido
15179;3; 51,16;2,089,296,296; 18,00; Reino Unido
15181;4;71.8725;4.235;66; Reino Unido
15182;2; 37,55;2,670,833,333; 154,00; Reino Unido
15184;2; 11,54;1,385; 29,00; Reino Unido
15185;1; 23,52; 0,49; 70,00; Reino Unido
15186;2;23.925;2.030769231;14; Reino Unido
15187;6;61.77666667;2.955715778;1; Reino Unido
15189;20;102.902;4.933111111;3; Reino Unido
15192;2; 46,92; 0,447; 119,00; Reino Unido
15193;1; 49,6; 6,2; 60,00; Reino Unido
15194;16;67.14375;2.093367362;3; Reino Unido
15197;1;15; 1,25; 10,00; Reino Unido
15198;1; 5,04; 0,42; 124,00; Reino Unido
15199;1; 65,4; 5,45; 308,00; Reino Unido
15201;6;34.04166667;1.421766827;78; Reino Unido
15203;6;38.53666667;0.892737487;25; Reino Unido
15205;3;20.59333333;2.877272727;85; Reino Unido
15206;1; 17,7; 2,95; 275,00; Reino Unido
15208;3;14.88333333;7.133333333;1; Reino Unido
15211;2; 51,47;3,535,625; 60,00; Reino Unido
15212;2;8.45;1.55;239; Reino Unido
15213;1; 2,1; 2,1; 318,00; Reino Unido
15214;8; 28,49;1,590,880,426; 1,00; Reino Unido
15215;2; 28,77;1,806,666,667; 46,00; Reino Unido
15218;9;96.12111111;1.797277786;10; Reino Unido
15220;5;48,776;1,638,866,667; 51,00; Reino Unido
15223;2;-34,775;6,922,268,908; 249,00; Reino Unido
15224;2;9.5;3.325;358; Reino Unido
15225;1; 121,2;1,683,333,333; 234,00; Reino Unido
15227;5;22.912;4.308;36; Reino Unido
15228;4;81.525;1.628606061;66; Reino Unido
15232;2; 24,73; 0,697272727; 113,00; Reino Unido
15234;1; 10,2; 0,85; 276,00; Reino Unido
15235;10;23.061;3.785408333;217; Reino Unido
15236;1; 14,85; 4,95; 298,00; Reino Unido
15237;3; 51,6;1,590,147,996; 78,00; Reino Unido
15238;3; 25,65;2,738,888,889; 29,00; Reino Unido
15239;2;51,225;1,663,438,134; 10,00; Reino Unido
15240;4; 51,55;2,300,961,538; 44,00; Reino Unido
15241;5;38.184;1.47912429;73; Reino Unido
15243;1; 33,75; 2,25; 74,00; Reino Unido
15244;1; 36,48;1,824; 65,00; Reino Unido
15245;3;99.20333333;1.285927466;134; Reino Unido
15246;2; 28,5;19,875; 238,00; Reino Unido
15247;1; 147,6;2,635,714,286; 122,00; Reino Unido
15249;13;46.85230769;2.086897697;31; Reino Unido
15251;5; 134,13;3,331,714,286; 81,00; Reino Unido
15252;1; 66,51;1.03921875; 36,00; Reino Unido
15253;2; 15,75; 1,45; 88,00; Reino Unido
15254;1; 44,7; 0,580519481; 127,00; Reino Unido
15255;1; 120,3;2,074,137,931; 66,00; Reino Unido
15256;1;32; 1,6; 148,00; Reino Unido
15257;2;59.125;67.90625;281; Reino Unido
15258;2;62.275;5.879545455;168; Reino Unido
15260;6;44.61666667;2.845;100; Reino Unido
15261;1; 22,88; 0,44; 135,00; Reino Unido
15264;1;30; 1,25; 64,00; Reino Unido
15265;2; 111,12;4,419,130,435; 151,00; Reino Unido
15266;1; 55,7;9,283,333,333; 338,00; Reino Unido
15270;2; 48,15;25,375; 238,00; Reino Unido
15271;9;24.08555556;1.880949718;26; Reino Unido
15272;2; 19,88;2,595,333,333; 57,00; Reino Unido
15274;2;26.255;1.102432432;4; Reino Unido
15275;1; 46,38; 0,702727273; 37,00; Reino Unido
15276;1; 8,34;1,668; 66,00; Reino Unido
15277;1; 32,4; 1,35; 46,00; Reino Unido
15279;1; 26,1; 1,45; 354,00; Reino Unido
15280;1; 8,7; 1,45; 172,00; Reino Unido
15281;9;27.51111111;3.363333333;58; Reino Unido
15287;1; 17,7; 2,95; 70,00; Reino Unido
15288;3; 27,91;1,501,428,571; 155,00; Reino Unido
15289;3; 6,84; 0,83; 29,00; Reino Unido
15290;11;78.37909091;3.035175641;4; Reino Unido
15291;9;71.18222222;9.695264957;25; Reino Unido
15292;1; 23,35; 4,67; 201,00; Reino Unido
15296;5; 86,58;3,289,240,953; 50,00; Reino Unido
15297;1; 35,4; 2,95; 29,00; Reino Unido
15298;7;44.89428571;1.861021118;10; Reino Unido
15299;1; -65,91; 65,91; 301,00; Reino Unido
15300;1; 22,5; 1,25; 64,00; Reino Unido
15301;9;66.01555556;4.356472363;50; Reino Unido
15303;1; 53,01; 2,79; 290,00; Reino Unido
15304;1; 43,2; 5,4; 164,00; Reino Unido
15306;3;23.20666667;1.724242424;64; Reino Unido
15308;1; 11,9; 5,95; 274,00; Reino Unido
15311;94;65.26702128;2.596047346;3; Reino Unido
15312;3;39.46666667;1.474891775;75; Reino Unido
15314;1;30;1.875;199; Reino Unido
15315;1; 31,92; 0,665; 64,00; Reino Unido
15318;1; 32,28; 0,298888889; 3,00; Reino Unido
15319;1; 10,5; 0,42; 283,00; Reino Unido
15320;1; 10,8; 2,7; 44,00; Reino Unido
15321;3; 138,79;2,649,428,571; 70,00; Reino Unido
15322;2; 15,31; 0,754193548; 64,00; Reino Unido
15325;1; 19,44; 0,883636364; 103,00; Reino Unido
15326;1; 28,74; 0,471147541; 333,00; Reino Unido
15329;2; 30,32;3,075,588,235; 134,00; Reino Unido
15332;1; 147,2; 2,3; 369,00; Lituania
15333;1; 22,5; 3,75; 208,00; Reino Unido
15334;3;20.71666667;1.729532164;156; Reino Unido
15335;1; 16,7;2,385,714,286; 53,00; Reino Unido
15339;2;28.705;1.352121212;66; Reino Unido
15341;1;102; 4,25; 80,00; Reino Unido
15343;1; 19,7;3,283,333,333; 87,00; Reino Unido
15344;3; 21,1; 9,25; 0,00; Reino Unido
15345;2;15.975;5.8375;35; Reino Unido
15346;1;15; 1,25; 332,00; Reino Unido
15349;2; 15,41;7,558,571,429; 158,00; Reino Unido
15351;6;28.00833333;2.505940476;12; Reino Unido
15353;1; 40,31;1,439,642,857; 254,00; Reino Unido
15355;1; 11,9; 5,95; 53,00; Reino Unido
15356;10;24.395;1.852785925;31; Reino Unido
15358;20;47.2525;1.755650498;4; Reino Unido
15360;1; 46,8; 1,95; 39,00; Reino Unido
15363;1;69; 3,45; 372,00; Reino Unido
15364;1; 54,55;1,653,030,303; 95,00; Reino Unido
15365;7;40.59285714;2.171090451;25; Reino Unido
15366;2; 40,2;1,254; 75,00; Reino Unido
15367;3; 97,95;2,518,367,347; 57,00; Reino Unido
15368;1; 92,1;2,423,684,211; 21,00; Reino Unido
15370;4; 47,23;5,431,458,333; 71,00; Reino Unido
15372;1;120; 0,714285714; 137,00; Reino Unido
15373;11;26.88636364;6.579292929;8; Reino Unido
15376;2;63.815;2.606774194;117; Reino Unido
15379;6;53.16833333;2.46037037;169; Reino Unido
15380;3; 92,3;3,583,333,333; 46,00; Reino Unido
15381;1; 30,6; 2,55; 268,00; Reino Unido
15382;6;116.2283333;1.692899053;14; Reino Unido
15384;2; 14,37; 0,485; 169,00; Reino Unido
15385;1; 10,5; 0,42; 40,00; Reino Unido
15386;1;30; 1,25; 186,00; Reino Unido
15392;4;54.8625;1.793867925;4; Reino Unido
15393;1; 35,1; 1,95; 281,00; Reino Unido
15394;3;43.83333333;2.50672619;9; Reino Unido
15396;1; 40,74;1,566,923,077; 112,00; Reino Unido
15397;1; 14,85; 4,95; 289,00; Reino Unido
15398;2; 80,22;16,345; 16,00; Reino Unido
15399;3;19.30666667;1.559166667;1; Reino Unido
15400;2; 55,1; 3,6; 128,00; Reino Unido
15402;2; 16,27;2,851,666,667; 148,00; Reino Unido
15406;2; 39,04;1,994,285,714; 31,00; Reino Unido
15407;4;17.7875;2.927958333;33; Reino Unido
15408;1; 13,1;2,183,333,333; 264,00; Reino Unido
15410;5; 65,26;4,347; 99,00; Reino Unido
15411;4; 44,14;1,948,497,151; 26,00; Reino Unido
15414;2; 47,38;2,286,428,571; 9,00; Reino Unido
15415;1;115.35;1.039189189;313; Reino Unido
15416;4;143.025;2.48420523;64; Reino Unido
15417;1; 41,6; 2,08; 85,00; Reino Unido
15421;3;52.63333333;3.334761905;58; Reino Unido
15422;2; 16,15; 3,4; 323,00; Reino Unido
15424;2; 28,35; 2,85; 254,00; Reino Unido
15426;6;22.71666667;2.071679894;19; Reino Unido
15427;3;41.48333333;3.02581312;33; Reino Unido
15428;1; 22,5; 3,75; 15,00; Reino Unido
15429;2; 15,95;3,065,384,615; 26,00; Reino Unido
15432;1; 25,2; 2,1; 23,00; Reino Unido
15433;3; 8,92; 1,24; 79,00; Reino Unido
15434;5;19.432;4.54810989;8; Reino Unido
15435;1; 14,7;3,675; 22,00; Reino Unido
15436;3;34.87333333;1.905144366;12; Reino Unido
15437;1; 14,85; 2,97; 262,00; Reino Unido
15438;1; 5,1; 2,55; 131,00; Reino Unido
15440;3;6.433333333;1.710833333;54; Reino Unido
15443;7;48.77857143;2.254030612;1; Reino Unido
15444;2;93.255;2.010428571;9; Reino Unido
15447;1;28.1;1.277272727;330; Reino Unido
15449;3; 53,37;2,629,047,619; 26,00; Reino Unido
15450;1; 72,42;1,168,064,516; 30,00; Reino Unido
15452;2;20,715;2,921,666,667; 71,00; Reino Unido
15453;7;23.55428571;3.015962121;1; Reino Unido
15454;1; 16,7; 1,67; 362,00; Reino Unido
15456;2; 20,25; 0,606666667; 283,00; Reino Unido
15457;1; 37,63;2,508,666,667; 262,00; Reino Unido
15458;1;15; 1,25; 25,00; Reino Unido
15460;1; 11,95; 2,39; 354,00; Reino Unido
15462;1;15; 1,25; 94,00; Reino Unido
15463;1; 30,6; 2,55; 29,00; Reino Unido
15464;1; 84,27;2,055,365,854; 338,00; Reino Unido
15465;8;114.62625;7.298173077;19; Reino Unido
15466;1; 25,21; 0,7878125; 85,00; Reino Unido
15467;1; 26,25;2,916,666,667; 152,00; Reino Unido
15468;1; 126,34;2,746,521,739; 51,00; Reino Unido
15469;2;28.575;4.971428571;50; Reino Unido
15471;1; 37,89;1,804,285,714; 2,00; Reino Unido
15472;1; 43,75; 1,75; 113,00; Reino Unido
15473;2;141; 3,15; 58,00; Reino Unido
15475;1; 65,16;1,086; 77,00; Reino Unido
15478;2;113.145;2.522421603;40; Reino Unido
15480;1; 143,14;311,173,913; 116,00; Malta
15482;9;15.41111111;3.326540504;15; Reino Unido
15483;3;10.51333333;1.780416667;161; Reino Unido
15484;3;112.7866667;1.221437856;1; Reino Unido
15485;3; 70,37;1,816,062,925; 30,00; Reino Unido
15488;1; 76,32; 1,06; 92,00; Reino Unido
15489;4;52.3075;2.430227273;22; Reino Unido
15491;6; 59,41;1,565,012,077; 95,00; Reino Unido
15492;1;124.28;1.365714286;74; Reino Unido
15493;5;53.01;4.162549529;32; Reino Unido
15494;2;31;1.47702381;21; Reino Unido
15497;1; 83,4; 6,95; 17,00; Reino Unido
15498;23;48.10652174;20.65872743;2; Reino Unido
15500;4;33.8975;2.535011924;8; Reino Unido
15502;13;-194.1807692;250.0281826;21; Reino Unido
15503;1; 22,32; 2,79; 362,00; Reino Unido
15504;1; 3,12; 0,39; 81,00; Reino Unido
15505;5;134.46;1.811937304;52; Reino Unido
15506;3;35.06333333;1.465501425;22; Reino Unido
15507;1; 74,8;2,671,428,571; 171,00; Reino Unido
15508;5;26.578;2.180470513;189; Reino Unido
15511;5;26.26;4.277333333;11; Reino Unido
15513;14; 66,74;2,900,555,102; 33,00; Reino Unido
15514;8;35.94875;2.460293899;12; Reino Unido
15516;2;6.13;2.005;46; Reino Unido
15517;1; 50,6;158,125; 233,00; Reino Unido
15518;7;37.85428571;2.873752698;64; Reino Unido
15520;1; 10,2; 0,85; 1,00; Reino Unido
15521;7;13.14571429;2.997460317;94; Reino Unido
15522;2;12,435; 0,762692308; 32,00; Reino Unido
15523;1; 267,15;4,686,842,105; 84,00; Reino Unido
15525;3;45.04333333;3.13154486;2; Reino Unido
15526;1; 121,9;8,707,142,857; 33,00; Reino Unido
15527;8;16.87125;11.25628497;18; Reino Unido
15528;1; 9,95; 9,95; 254,00; Reino Unido
15529;11;35.28090909;0.916881968;22; Reino Unido
15530;3; 14,89;2,650,833,333; 21,00; Reino Unido
15531;2;106.205;1.715841751;8; Reino Unido
15532;4;47.4025;2.576257109;25; Reino Unido
15533;3;47.61666667;3.564393939;19; Reino Unido
15535;5; 13,13;5,258,285,714; 173,00; Reino Unido
15537;1;5; 2,5; 163,00; Reino Unido
15539;1; 40,2;2,364,705,882; 7,00; Reino Unido
15540;1; 22,9;1.040909091; 11,00; Reino Unido
15541;1; 15,66;2,237,142,857; 114,00; Reino Unido
15543;1; 14,75;1,134,615,385; 288,00; Reino Unido
15544;9;46.09555556;1.289716256;9; Reino Unido
15545;2; 30,64;2,074,539,474; 54,00; Reino Unido
15547;13;55.60153846;1.86732495;7; Reino Unido
15549;3; 23,65;2,760,087,719; 157,00; Reino Unido
15550;2; 32,95;4,541,666,667; 106,00; Reino Unido
15551;1;79;2.323529412;36; Reino Unido
15552; ??1; 12,83; 0,754705882; 217,00; Reino Unido
15553;1;52.02;0.867;60; Reino Unido
15555;18;29.02222222;2.131729102;12; Reino Unido
15556;1; 66,75;1,308,823,529; 24,00; Reino Unido
15557;1; 44,34;1,478; 28,00; Reino Unido
15561;3; 47,35;2,947,948,718; 11,00; Reino Unido
15563;3; 46,37;1,565,555,556; 22,00; Reino Unido
15565;1; 16,5; 8,25; 70,00; Reino Unido
15567;1; 99,84; 1,04; 18,00; Reino Unido
15568;3; 34,42;2,102,710,623; 2,00; Reino Unido
15569;1; 70,2; 1,95; 131,00; Reino Unido
15570;10;42.706;1.938736046;10; Reino Unido
15571;1;6.24;2.08;33; Reino Unido
15572;7;50.89428571;12.50533668;4; Reino Unido
15573;2;44.515;1.520718085;31; Reino Unido
15574;2;38.14;1.327857143;358; Reino Unido
15576;1; 357,91;2,195,766,871; 37,00; Reino Unido
15577;3;20.88333333;3.585042735;151; Reino Unido
15579;2; 18,6;4,157,142,857; 68,00; Reino Unido
15581;8;15.825;2.590104167;172; Reino Unido
15582;3; 19,5; 2,52; 24,00; Reino Unido
15584;4; 14,65;1,588,211,788; 23,00; Reino Unido
15585;1; 51,24; 0,656923077; 176,00; Reino Unido
15589;2; 64,45;2,300,837,321; 255,00; Reino Unido
15592;1; 64,84;1,157,857,143; 46,00; Reino Unido
15594;6; 25,65;3,187,719,298; 15,00; Reino Unido
15596;5;24.04;4.142727273;214; Reino Unido
15597;1; 53,4;1,483,333,333; 35,00; Reino Unido
15598;2; 28,93;125,375; 35,00; Reino Unido
